network,network_label,section_id,model,expert_type,run_id,pair_id,source,target,prompt_id,protocol,raw_score
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_031,Sex,Burnt Area,docx_llm_survey_v1,ordering_based,1
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_032,Burnt Area,Excision and Coverage Timing (ECT),docx_llm_survey_v1,ordering_based,2
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_033,Sex,Wound Healing Time (WHT),docx_llm_survey_v1,ordering_based,4
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_034,Burnt Area,Type of Skin Graft (TSG),docx_llm_survey_v1,ordering_based,1
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_035,Sex,Burn Treatment,docx_llm_survey_v1,ordering_based,1
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_036,Burnt Area,Scar Type,docx_llm_survey_v1,ordering_based,4
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_037,Sex,Number of Surgeries,docx_llm_survey_v1,ordering_based,1
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_038,Wound Healing Time (WHT),Burn Treatment,docx_llm_survey_v1,ordering_based,3
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_039,Sex,Type of Surgical Approach (TSA),docx_llm_survey_v1,ordering_based,1
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_040,Wound Healing Time (WHT),Number of Surgeries,docx_llm_survey_v1,ordering_based,5
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_041,Sex,Excision and Coverage Timing (ECT),docx_llm_survey_v1,ordering_based,0
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_042,Wound Healing Time (WHT),Type of Surgical Approach (TSA),docx_llm_survey_v1,ordering_based,4
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_043,Sex,Type of Skin Graft (TSG),docx_llm_survey_v1,ordering_based,0
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_044,Wound Healing Time (WHT),Excision and Coverage Timing (ECT),docx_llm_survey_v1,ordering_based,5
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_045,Sex,Scar Type,docx_llm_survey_v1,ordering_based,3
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_046,Wound Healing Time (WHT),Type of Skin Graft (TSG),docx_llm_survey_v1,ordering_based,3
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_047,Aetiology,Burn Surface Area (BSA),docx_llm_survey_v1,ordering_based,6
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_048,Wound Healing Time (WHT),Scar Type,docx_llm_survey_v1,ordering_based,9
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_049,Aetiology,Full Thickness BSA,docx_llm_survey_v1,ordering_based,7
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_050,Burn Treatment,Number of Surgeries,docx_llm_survey_v1,ordering_based,7
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_051,Aetiology,Burnt Area,docx_llm_survey_v1,ordering_based,5
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_052,Burn Treatment,Type of Surgical Approach (TSA),docx_llm_survey_v1,ordering_based,6
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_053,Aetiology,Wound Healing Time (WHT),docx_llm_survey_v1,ordering_based,6
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_054,Burn Treatment,Excision and Coverage Timing (ECT),docx_llm_survey_v1,ordering_based,5
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_055,Aetiology,Burn Treatment,docx_llm_survey_v1,ordering_based,7
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_056,Burn Treatment,Type of Skin Graft (TSG),docx_llm_survey_v1,ordering_based,5
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_057,Aetiology,Number of Surgeries,docx_llm_survey_v1,ordering_based,5
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_058,Burn Treatment,Scar Type,docx_llm_survey_v1,ordering_based,6
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_059,Aetiology,Type of Surgical Approach (TSA),docx_llm_survey_v1,ordering_based,4
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_060,Number of Surgeries,Type of Surgical Approach (TSA),docx_llm_survey_v1,ordering_based,6
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_061,Aetiology,Excision and Coverage Timing (ECT),docx_llm_survey_v1,ordering_based,3
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_062,Number of Surgeries,Excision and Coverage Timing (ECT),docx_llm_survey_v1,ordering_based,4
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_063,Aetiology,Type of Skin Graft (TSG),docx_llm_survey_v1,ordering_based,3
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_064,Number of Surgeries,Type of Skin Graft (TSG),docx_llm_survey_v1,ordering_based,4
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_065,Aetiology,Scar Type,docx_llm_survey_v1,ordering_based,6
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_066,Number of Surgeries,Scar Type,docx_llm_survey_v1,ordering_based,7
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_067,Burn Surface Area (BSA),Full Thickness BSA,docx_llm_survey_v1,ordering_based,8
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_068,Type of Surgical Approach (TSA),Excision and Coverage Timing (ECT),docx_llm_survey_v1,ordering_based,7
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_069,Burn Surface Area (BSA),Burnt Area,docx_llm_survey_v1,ordering_based,3
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_070,Type of Surgical Approach (TSA),Type of Skin Graft (TSG),docx_llm_survey_v1,ordering_based,6
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_071,Burn Surface Area (BSA),Wound Healing Time (WHT),docx_llm_survey_v1,ordering_based,6
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_072,Type of Surgical Approach (TSA),Scar Type,docx_llm_survey_v1,ordering_based,7
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_073,Burn Surface Area (BSA),Burn Treatment,docx_llm_survey_v1,ordering_based,5
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_074,Excision and Coverage Timing (ECT),Type of Skin Graft (TSG),docx_llm_survey_v1,ordering_based,5
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_075,Burn Surface Area (BSA),Number of Surgeries,docx_llm_survey_v1,ordering_based,7
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_076,Excision and Coverage Timing (ECT),Scar Type,docx_llm_survey_v1,ordering_based,8
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_077,Burn Surface Area (BSA),Type of Surgical Approach (TSA),docx_llm_survey_v1,ordering_based,4
factors_determining_severity_of_burn_injuries,Factors determining Severity of Burn Injuries,2.5,ChatGPT 4.0,llm_simulated_expert,run_001,factors_determining_severity_of_burn_injuries_pair_078,Type of Skin Graft (TSG),Scar Type,docx_llm_survey_v1,ordering_based,8
