network,network_label,section_id,model,expert_type,run_id,pair_id,source,target,prompt_id,protocol,raw_score
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_015,Fatigue,Constipation,docx_llm_survey_v1,ordering_based,3
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_016,Depressed Mood,Pain,docx_llm_survey_v1,ordering_based,6
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_017,Fatigue,Dysphagia,docx_llm_survey_v1,ordering_based,2
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_018,Depressed Mood,Sleeping Problems,docx_llm_survey_v1,ordering_based,8
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_019,Fatigue,Lack of Appetite,docx_llm_survey_v1,ordering_based,6
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_020,Depressed Mood,Constipation,docx_llm_survey_v1,ordering_based,2
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_021,Shortness of Breath,Dry Mouth,docx_llm_survey_v1,ordering_based,6
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_022,Depressed Mood,Dysphagia,docx_llm_survey_v1,ordering_based,2
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_023,Shortness of Breath,Anxiety,docx_llm_survey_v1,ordering_based,8
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_024,Depressed Mood,Lack of Appetite,docx_llm_survey_v1,ordering_based,9
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_025,Shortness of Breath,Depressed Mood,docx_llm_survey_v1,ordering_based,5
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_026,Nausea,Pain,docx_llm_survey_v1,ordering_based,2
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_027,Shortness of Breath,Nausea,docx_llm_survey_v1,ordering_based,2
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_028,Nausea,Sleeping Problems,docx_llm_survey_v1,ordering_based,5
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_029,Shortness of Breath,Pain,docx_llm_survey_v1,ordering_based,2
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_030,Nausea,Constipation,docx_llm_survey_v1,ordering_based,3
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_031,Shortness of Breath,Sleeping Problems,docx_llm_survey_v1,ordering_based,6
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_032,Nausea,Dysphagia,docx_llm_survey_v1,ordering_based,3
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_033,Shortness of Breath,Constipation,docx_llm_survey_v1,ordering_based,1
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_034,Nausea,Lack of Appetite,docx_llm_survey_v1,ordering_based,8
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_035,Shortness of Breath,Dysphagia,docx_llm_survey_v1,ordering_based,1
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_036,Pain,Sleeping Problems,docx_llm_survey_v1,ordering_based,8
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_037,Shortness of Breath,Lack of Appetite,docx_llm_survey_v1,ordering_based,3
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_038,Pain,Constipation,docx_llm_survey_v1,ordering_based,6
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_039,Dry Mouth,Anxiety,docx_llm_survey_v1,ordering_based,3
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_040,Pain,Dysphagia,docx_llm_survey_v1,ordering_based,2
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_041,Dry Mouth,Depressed Mood,docx_llm_survey_v1,ordering_based,4
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_042,Pain,Lack of Appetite,docx_llm_survey_v1,ordering_based,6
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_043,Dry Mouth,Nausea,docx_llm_survey_v1,ordering_based,2
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_044,Sleeping Problems,Constipation,docx_llm_survey_v1,ordering_based,2
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_045,Dry Mouth,Pain,docx_llm_survey_v1,ordering_based,2
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_046,Sleeping Problems,Dysphagia,docx_llm_survey_v1,ordering_based,1
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_047,Dry Mouth,Sleeping Problems,docx_llm_survey_v1,ordering_based,3
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_048,Sleeping Problems,Lack of Appetite,docx_llm_survey_v1,ordering_based,3
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_049,Dry Mouth,Constipation,docx_llm_survey_v1,ordering_based,1
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_050,Constipation,Dysphagia,docx_llm_survey_v1,ordering_based,1
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_051,Dry Mouth,Dysphagia,docx_llm_survey_v1,ordering_based,6
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_052,Constipation,Lack of Appetite,docx_llm_survey_v1,ordering_based,5
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_053,Dry Mouth,Lack of Appetite,docx_llm_survey_v1,ordering_based,4
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_054,Dysphagia,Lack of Appetite,docx_llm_survey_v1,ordering_based,9
cancer_simultaneous_symptoms,Cancer Simultaneous Symptoms,2.3,ChatGPT 4.0,llm_simulated_expert,run_001,cancer_simultaneous_symptoms_pair_055,Anxiety,Depressed Mood,docx_llm_survey_v1,ordering_based,8
